mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.8071361541748047,0.031170080636280434,0.1944486141204834,0.00661957443929372,1e-08,{'var_smoothing': 1e-08},0.9890469337021738,0.9893646847722473,0.9892525373357507,0.9883927403226108,0.9898878504672897,0.9891889493200144,0.0004852847415356303,4,0.9889908085400672,0.9891216478273669,0.9894861286991304,0.9891263206590561,0.9892618829554588,0.9891973577362159,0.00016792438774636286
0.8281358242034912,0.03971636319505747,0.16684770584106445,0.02482295493963218,1e-07,{'var_smoothing': 1e-07},0.9889534775050933,0.9893646847722473,0.989308611053999,0.988224519167866,0.9899065420560748,0.9891515669110561,0.0005547479582830056,5,0.9889347345597959,0.9891496848175025,0.9895842581646052,0.9890795923421635,0.9893459935328311,0.9892188526833797,0.00022564871183470466
0.9884168148040772,0.08781414462459898,0.21667652130126952,0.03576267092349014,1e-06,{'var_smoothing': 1e-06},0.9890282424627577,0.9893459935328311,0.9894207584904955,0.9882432104072821,0.9900560747663552,0.9892188559319444,0.0005909452891477725,3,0.9890094998668243,0.9890702466787848,0.9896730419667014,0.9891169749956776,0.9894301041102036,0.9892599735236385,0.0002524883611394153
0.9377681732177734,0.10739430446276464,0.18036160469055176,0.03520148668898103,1e-05,{'var_smoothing': 1e-05},0.9891403898992542,0.9895515971664081,0.9896263621240724,0.9883927403226108,0.9899252336448598,0.9893272646314412,0.000530209239202157,2,0.9892010859660846,0.9891216478273669,0.989752480105419,0.9893132339266272,0.9891684267583783,0.9893113749167751,0.0002294216382362379
1.01242938041687,0.21812608554892107,0.1926602840423584,0.06929820342270582,0.0001,{'var_smoothing': 0.0001},0.9893833760116634,0.9898132745182333,0.9896076708846564,0.9883927403226108,0.9905046728971962,0.9895403469268722,0.0006856511283189338,1,0.9895094928575767,0.9892057587977738,0.9899440662046793,0.9893739807385877,0.9898927122857517,0.989585202176874,0.00028902232871450543
