mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
66.01681699752808,8.60194231998678,2.59684681892395,0.3882259774961119,100,10,"{'batch_size': 100, 'epochs': 10}",1.0,0.9999626175211678,0.9999626175211678,0.9999439262817518,0.9999626168224299,0.9999663556293035,1.8313628219805985e-05,2,1.0,0.9999252346929716,1.0,1.0,1.0,0.9999850469385944,2.9906122811373943e-05
183.84124603271485,16.65904845574934,2.189616298675537,0.7669829501459967,100,30,"{'batch_size': 100, 'epochs': 30}",1.0,1.0,0.9999252350423357,0.9999439262817518,0.9999626168224299,0.9999663556293035,2.9906000535480973e-05,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
38.9905725479126,2.497074569612041,2.853094244003296,0.1661243468718133,200,10,"{'batch_size': 200, 'epochs': 10}",1.0,0.9999813087605839,0.9999439262817518,0.9999813087605839,0.9999065420560748,0.9999626171717988,3.343649144619094e-05,4,1.0,0.9999953271683107,1.0,1.0,0.9999953271901459,0.9999981308716913,2.2892053100176234e-06
85.77960405349731,5.440524372966468,1.371860647201538,0.3369169178943195,200,30,"{'batch_size': 200, 'epochs': 30}",1.0,1.0,0.9999626175211678,0.9999813087605839,0.9999626168224299,0.9999813086208362,1.6718109011399295e-05,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
