mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
0.7560712814331054,0.03644218589607143,0.2749936103820801,0.012497520468609547,1e-08,{'var_smoothing': 1e-08},0.9846142327705611,0.9881892711413919,0.9877400516602404,0.9837529246607394,0.9875526438933083,0.9863698248252482,0.0018175388500890248,1,0.9840946738916809,0.98776801340184,0.9881142899926065,0.9840760307529609,0.9880675516955775,0.9864241119469332,0.0019132921418719305,0.9987210194637584,0.9989114826995229,0.9986335317414364,0.9987428411789356,0.9985408222350898,0.9987099394637486,0.0001235020179649023,4,0.9987027643335815,0.9986682339044487,0.9987380900008104,0.9987027416943474,0.9987553404578031,0.9987134340781981,3.0447612060827383e-05,0.9824545350566167,0.9866407411643601,0.9863659239602873,0.9813789632611978,0.9862286681612298,0.9846137663207383,0.0022321658473734,1,0.9818365864677994,0.9863660019330082,0.9867206533301307,0.9818138146381635,0.9866463072893433,0.984676672731689,0.0023312312874505083,0.9905209991005328,0.9927381952516313,0.9924618199813561,0.9899847694650852,0.9923465571015894,0.991610468180039,0.0011285596417593307,1,0.9901978596208917,0.9924789964322708,0.9926930025430653,0.9901862676960079,0.9926638971679765,0.9916440046920425,0.001187781215257116
0.7873918533325195,0.03217519472622173,0.27187013626098633,0.018747091326385062,1e-07,{'var_smoothing': 1e-07},0.9845955152921798,0.9843334705948414,0.9837532287650208,0.9837529246607394,0.984071127749181,0.9841012534123925,0.00032911434354210604,3,0.9840525591711823,0.9839449326632413,0.9842678121870643,0.9840760307529609,0.9841509010168318,0.984098447158256,0.000107341346205785,0.9987209897214083,0.9989062645443545,0.998626757285169,0.9987428411789356,0.9985345088278397,0.9987062723115414,0.00012439944626372508,5,0.9987026964135083,0.9986619038199737,0.9987320568596887,0.9987027416943474,0.9987492801088999,0.9987097357792836,2.9827339342591906e-05,0.9824316596134051,0.9819283998627474,0.9814933430937457,0.9813789632611978,0.981973738390447,0.9818412208443086,0.00037642529772128735,2,0.9817851158375129,0.9816936124947815,0.9820196959818824,0.9818138146381635,0.9818595660478788,0.9818343610000438,0.00010737013614806955,0.9905093580266846,0.9903445730040259,0.9899859249175107,0.9899847694650852,0.9901848840293876,0.9902019018885388,0.00020443408372249018,3,0.990171650055371,0.9901050634043079,0.990305372127224,0.9901862676960079,0.9902324092525356,0.9902001525070894,6.65714372513795e-05
0.837495756149292,0.06599331555510296,0.26561927795410156,0.01711720125454753,1e-06,{'var_smoothing': 1e-06},0.9846329502489425,0.9843147531164601,0.9837157938082581,0.9837529246607394,0.984071127749181,0.9840975099167162,0.0003461309469164522,4,0.9840572385845711,0.9839355738364639,0.9841929415728444,0.984071351361469,0.9841649391913075,0.9840844089093311,9.091212282597254e-05,0.9987674418604651,0.9989062390914804,0.9986266933569201,0.9987428411789356,0.9985345088278397,0.9987155448631281,0.0001268631641923684,3,0.9987085064051101,0.9986618882502153,0.9987319388538589,0.9987143389025923,0.9987667104911052,0.9987166765805764,3.408902121745609e-05,0.9824316596134051,0.9819055244195356,0.9814475911607266,0.9813789632611978,0.981973738390447,0.9818274953690624,0.0003841869980778505,3,0.9817851158375129,0.98168217457694,0.9819281931624518,0.9817966578595203,0.9818595660478788,0.9818103414968608,8.192973414811457e-05,0.9905322031943724,0.9903329257319522,0.9899626194102175,0.9899847694650852,0.9901848840293876,0.990199480366203,0.00021490885631012213,4,0.9901745056250739,0.9900992383363952,0.9902587852607174,0.9901832422985748,0.9902409763637832,0.990191349576909,5.629265801249448e-05
0.8012752532958984,0.08018901909182595,0.2819634437561035,0.011424885607945405,1e-05,{'var_smoothing': 1e-05},0.9846329502489425,0.9843147531164601,0.9837157938082581,0.9837342068320075,0.984071127749181,0.9840937663509699,0.00034991805422588496,5,0.9840572385845711,0.9839215355962977,0.9841695445059008,0.9840526337955012,0.9841649391913075,0.9840731783347156,9.097050905921136e-05,0.9987674418604651,0.9989062390914804,0.9986499068901303,0.998742811910693,0.9985345088278397,0.9987201817161218,0.00012391607360318457,2,0.9987085064051101,0.9986734699814402,0.9987377042505047,0.9987143089847114,0.9987667104911052,0.9987201400225743,3.106362966330827e-05,0.9824316596134051,0.9819055244195356,0.9814247151942169,0.9813560872946882,0.981973738390447,0.9818183449824586,0.00039408851343889075,4,0.9817851158375129,0.9816535797823365,0.9818938796051654,0.9817737821546626,0.9818595660478788,0.9817931846855112,8.303860019981182e-05,0.9905322031943724,0.9903329257319522,0.9899623877979555,0.9899731154880174,0.9901848840293876,0.990197103248337,0.00021732505130373097,5,0.9901745056250739,0.9900903862903553,0.9902441697162649,0.990171593366979,0.9902409763637832,0.9901843262724913,5.6344942715849876e-05
0.7863654136657715,0.18579962230555197,0.24374785423278808,0.06745967745761733,0.0001,{'var_smoothing': 0.0001},0.9847452551192304,0.9843147531164601,0.9836409238947329,0.983809078146935,0.9841834347215723,0.9841386889997862,0.00038918803275073783,2,0.984146147438957,0.9838887797025765,0.9841414680255683,0.9841228246678801,0.9842538476296543,0.9841106134929273,0.00012007499720091779,0.998906824208029,0.9989062390914804,0.9986497811714312,0.9988822913028292,0.9986738943303166,0.9988038060208172,0.00011650401015543977,1,0.9988189090909091,0.9986734159539187,0.9987376601920851,0.9988246862435926,0.9988771170416397,0.998786357704429,7.196278716661816e-05,0.9824316596134051,0.9819055244195356,0.9813332113281786,0.981310335361669,0.981973738390447,0.981790893822647,0.00042368922773257557,5,0.9817851158375129,0.9816135470698913,0.9818595660478788,0.981750906449805,0.9818595660478788,0.9817737402905934,9.060328530356952e-05,0.9906007450207014,0.9903329257319522,0.9899157724702896,0.9900183477769187,0.9902534113060428,0.9902242404611808,0.00024164577730617366,2,0.9902287645789832,0.9900699974331391,0.9902266979273908,0.9902142031050366,0.9902952381776389,0.9902069802444377,7.412053336570623e-05
0.7655706882476807,0.00988098756576766,0.26874494552612305,0.0062496665441534585,1e-08,{'var_smoothing': 1e-08},0.9840339909407405,0.9843521880732228,0.9843896230299854,0.984071127749181,0.9838652316331306,0.9841424322852521,0.00019939148350389912,5,0.9836735266866946,0.9840806356515147,0.984164865092512,0.9841555804083237,0.9846843516469118,0.9841517918971915,0.0003217470966908952,0.9988594040968343,0.998743806267011,0.9988366682177757,0.9984881259739957,0.9987894589812831,0.9987434927073799,0.0001337477410039212,5,0.9987136953611547,0.9987433604635604,0.9986680780773795,0.9988131254363509,0.9987385114435033,0.9987353541563897,4.715424821001809e-05,0.9816081436577834,0.982111403408441,0.9820652422564853,0.9820194903234661,0.9814704671272362,0.9818549493546824,0.00026298484819093135,1,0.9813104422470933,0.9817793968785922,0.9819567877935239,0.9818023767857347,0.9825229614887508,0.981874393038739,0.0003897899527961375,0.990158638592443,0.9903577772139052,0.990379957090456,0.9901853368240165,0.9900542286835121,0.9902271876808666,0.00012390109374350416,5,0.9899355866003974,0.9901887271301016,0.9902419331583956,0.9902347017056107,0.9905643787279064,0.9902330654644823,0.0002001546173706637
0.7624661922454834,0.028640748639816756,0.28124547004699707,0.013976491784568813,1e-07,{'var_smoothing': 1e-07},0.9840339909407405,0.9843521880732228,0.9844083405083667,0.984071127749181,0.9838652316331306,0.9841461757809282,0.00020411696083773233,4,0.9836782061000833,0.9840853150649035,0.9841742239192894,0.9841555804083237,0.9846843516469118,0.9841555354279024,0.0003202405476503351,0.9988594040968343,0.998743806267011,0.9988599083273226,0.9984881259739957,0.9987894589812831,0.9987481407292893,0.00013726266164477112,4,0.9987195082911838,0.9987491709621493,0.9986796952248008,0.9988131254363509,0.9987385114435033,0.9987400022715975,4.356656471407896e-05,0.9816081436577834,0.982111403408441,0.9820652422564853,0.9820194903234661,0.9814704671272362,0.9818549493546824,0.00026298484819093135,1,0.9813104422470933,0.9817793968785922,0.9819567877935239,0.9818023767857347,0.9825229614887508,0.981874393038739,0.0003897899527961375,0.990158638592443,0.9903577772139052,0.9903913810803641,0.9901853368240165,0.9900542286835121,0.9902294724788481,0.00012676930509972588,3,0.9899384421893119,0.9901915828149378,0.990247644093798,0.9902347017056107,0.9905643787279064,0.9902353499063128,0.00019923919461362028
0.8531214714050293,0.049012819052784276,0.28437228202819825,0.03029768935621708,1e-06,{'var_smoothing': 1e-06},0.9840527084191217,0.9843521880732228,0.9844083405083667,0.984071127749181,0.9838652316331306,0.9841499192766046,0.00020218768956783214,2,0.983682885513472,0.9840946738916809,0.9841742239192894,0.9841555804083237,0.9846890310384038,0.9841592789542339,0.00031999963325387513,0.9988826555552969,0.998743806267011,0.9988599083273226,0.9984881259739957,0.9987894589812831,0.9987527910209819,0.00014128819257341028,3,0.9987253212888806,0.9987607921621559,0.9986796952248008,0.9988131254363509,0.99874431745515,0.9987446503134677,4.3685895350363565e-05,0.9816081436577834,0.982111403408441,0.9820652422564853,0.9820194903234661,0.9814704671272362,0.9818549493546824,0.00026298484819093135,1,0.9813104422470933,0.9817793968785922,0.9819567877935239,0.9818023767857347,0.9825229614887508,0.981874393038739,0.0003897899527961375,0.9901700625331703,0.9903577772139052,0.9903913810803641,0.9901853368240165,0.9900542286835121,0.9902317572669936,0.00012556933102886054,2,0.9899412977947009,0.9901972942340249,0.990247644093798,0.9902347017056107,0.9905672344007658,0.99023763444578,0.0001990917717045148
0.78965163230896,0.05304755627457016,0.310045051574707,0.03326128648823374,1e-05,{'var_smoothing': 1e-05},0.9840527084191217,0.9843521880732228,0.984427057986748,0.984071127749181,0.9838652316331306,0.9841536627722809,0.0002070524435494671,1,0.983682885513472,0.9840946738916809,0.9841742239192894,0.9841649391913075,0.9846937104298957,0.9841620865891292,0.00032154548756970164,0.9988826555552969,0.998743806267011,0.9988831495183582,0.9984881259739957,0.9987894589812831,0.998757439259189,0.00014506754063654142,2,0.9987253212888806,0.9987607921621559,0.998685496254246,0.9988247477862204,0.9987501235343018,0.998749296205161,4.576245826551972e-05,0.9816081436577834,0.982111403408441,0.9820652422564853,0.9820194903234661,0.9814704671272362,0.9818549493546824,0.00026298484819093135,1,0.9813104422470933,0.9817793968785922,0.9819510688673094,0.9818023767857347,0.9825229614887508,0.9818732492534961,0.00038955481831227863,0.9901700625331703,0.9903577772139052,0.9904028053338255,0.9901853368240165,0.9900542286835121,0.990234042117686,0.00012852226354507988,1,0.9899412977947009,0.9901972942340249,0.9902475878495671,0.9902404134557703,0.9905700900900901,0.9902393366848307,0.00020003089958576303
0.7697883129119873,0.22113945187555803,0.23545961380004882,0.07121313941182289,0.0001,{'var_smoothing': 0.0001},0.9841088608542657,0.9841275783326471,0.984427057986748,0.984071127749181,0.9839962564342536,0.9841461762714191,0.00014747277711893634,3,0.9837951914348018,0.983790512021413,0.9841742239192894,0.9841649391913075,0.9847872982597343,0.9841424329653092,0.0003638113451171114,0.9989524164261104,0.9989292115738262,0.9988831495183582,0.9984881259739957,0.9989522456867448,0.998841029835807,0.0001782510366078448,1,0.9988648535369999,0.9988706550782682,0.998685496254246,0.9988247477862204,0.9988662592952202,0.998822402390191,7.043101707734921e-05,0.9816081436577834,0.9816538945442068,0.9820652422564853,0.9820194903234661,0.9814704671272362,0.9817634475818355,0.00023604941637105857,5,0.9813104422470933,0.9812990043292519,0.9819510688673094,0.9818023767857347,0.9825229614887508,0.981777170743628,0.0004546555502365185,0.9902043359370494,0.9902162124743291,0.9904028053338255,0.9901853368240165,0.9901341979852993,0.9902285777109039,9.15129872401509e-05,4,0.9900098372667976,0.9900068659523767,0.9902475878495671,0.9902404134557703,0.9906272073344768,0.9902263823717977,0.0002264448874258454
0.7592159271240234,0.012501168376877165,0.26561970710754396,8.17605409597504e-07,1e-08,{'var_smoothing': 1e-08},0.9845019279002732,0.9851944746003818,0.9844083405083667,0.9848198408984558,0.9849321478708469,0.9847713463556648,0.0002869166808398747,1,0.9843239651477291,0.9847825476598253,0.9850071595024847,0.9851195350556614,0.9847358249533231,0.9847938064638047,0.0002741744383356545,0.9986512568890542,0.9987451199107641,0.998535122189411,0.9988140913847227,0.9988142568180233,0.9987119694383951,0.00010672536426916871,5,0.9986683336725497,0.998709669919616,0.9987853921614208,0.9987102171715411,0.9987154000860275,0.998717802602231,3.7802049903843294e-05,0.9823859087269816,0.9831407983529681,0.9823855057876195,0.9826142654527154,0.9827515212517729,0.9826555999144115,0.00028000397831727986,1,0.9821511292084389,0.9826715544702243,0.9828718159878301,0.9830834162577634,0.9826087453819671,0.9826773322612448,0.00031124116944754624,0.9904518093129454,0.990881529044232,0.9903944834584472,0.9906479548887787,0.9907177861055059,0.9906187125619818,0.00017769556519853068,1,0.9903408664963584,0.9906257026399081,0.9907647075778976,0.9908352066401521,0.9905966053226327,0.9906326177353899,0.00017026654910520106
0.774905014038086,0.012453124704751167,0.27187132835388184,0.018747846469603306,1e-07,{'var_smoothing': 1e-07},0.9844832104218919,0.9851944746003818,0.9837906637217834,0.9844642021525503,0.9849321478708469,0.9845729397534908,0.00047899207635737715,3,0.9842771710138417,0.9847825476598253,0.9845345387502222,0.9846094813830409,0.9847358249533231,0.9845879127520506,0.0001786813836910876,0.9986744186046511,0.9987451199107641,0.9985339973006935,0.9988135672079281,0.9988142568180233,0.998716271968412,0.00010476197469864116,4,0.9986914572513623,0.998709669919616,0.9987846788121253,0.9987151984466109,0.998721197888814,0.9987244404637057,3.171954937077025e-05,0.9823401578405582,0.9831407983529681,0.9816305988928032,0.9821796220890333,0.9827515212517729,0.9824085396854271,0.0005130517187412077,2,0.9820710637835488,0.9826715544702243,0.9822942044401743,0.982454334374178,0.9826030264557527,0.9824188367047755,0.0002170398230692342,0.9904399469526609,0.990881529044232,0.9900101513473607,0.9904267589388698,0.9907177861055059,0.9904952344777259,0.0002972554364024288,3,0.9903115304321749,0.9906257026399081,0.9904708083810755,0.9905180341858165,0.9905965511078311,0.9905045253493613,0.0001111026882111775
