mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
155.81609930992127,4.267627272281339,3.6144670486450194,0.30513205003501903,64,10,"{'batch_size': 64, 'epochs': 10}",0.9971462490297247,0.9971688204940865,0.9958246822879828,0.9955579978934835,0.9967369477911646,0.9964869394992885,0.0006728554101617109,4,0.9974593786039714,0.9970723522764886,0.9957572750757019,0.995772566361543,0.9968046925372454,0.99657325297099,0.0006920696495513842,0.9969677685022273,0.9969116160670835,0.9952831954479092,0.9919887693027609,0.9967056621431913,0.9955714022926344,0.0018947759385519773,4,0.9972204284470899,0.9969256254035994,0.9953860983987047,0.9917642709742025,0.9966261587343181,0.9955845163915829,0.0020096489820144122,0.9991535892391453,0.9990621068283198,0.9984215944183918,0.9946470238367571,0.9992450931051837,0.9981058814855596,0.001753466991305187,4,0.9991478799940523,0.9991764699154166,0.9986160119411862,0.9941552574088689,0.9990792528794793,0.9980349744278006,0.0019504818364307775,0.9981489099136158,0.9981145658359329,0.9971214475006854,0.9951023023756121,0.9979894445840664,0.9972953340419826,0.0011594090188051132,4,0.9983029153286174,0.9981233021883382,0.9971845946501589,0.9949632546532658,0.99794067663482,0.9973029486910401,0.001230267120300619
256.1358992576599,33.01992754234322,1.7787437438964844,0.989471345357803,64,20,"{'batch_size': 64, 'epochs': 20}",0.9965096384167902,0.9966895732974133,0.9968281496018073,0.9965097976595114,0.997283105022831,0.9967640527996707,0.00028581223248217097,3,0.9968677792041079,0.9963653792387267,0.9971185009357739,0.9963275547445255,0.997453553035753,0.9968265534317773,0.0004339914144299835,0.9965372664994572,0.9961816344102122,0.9968180286751769,0.9965746373420683,0.9971548900327561,0.9966532913919343,0.00032275319134170925,2,0.9968133194822697,0.9959195515250209,0.9971408784194813,0.9963219982873427,0.997173647538874,0.9966738790505977,0.0004858252100886411,0.9992679690716932,0.998650348850509,0.9992908612604369,0.9993137210047125,0.9992450931051837,0.9991535986585071,0.0002526627721204862,2,0.9992451017396974,0.9986560446536312,0.9993937903544039,0.9991879124775532,0.9990964096581226,0.9991158517766816,0.00024937872279643666,0.9978868976230454,0.9976689976689976,0.9980579862459732,0.9979097897225618,0.9982631350412505,0.9979573612603657,0.00019697955682010794,2,0.99805502480486,0.9975093968856035,0.9982548491487034,0.9977556836027845,0.9982743054365093,0.9979698519756921,0.00029632977953586757
246.9591905593872,13.115874639567743,2.602019023895264,0.596614945471231,32,10,"{'batch_size': 32, 'epochs': 10}",0.9956919149324155,0.9968735023619891,0.9957591372352311,0.9969874018623334,0.9971468352696812,0.9964917583323301,0.0006319810033798707,4,0.9958217905309119,0.9969246569480501,0.995811130424871,0.9970326409495549,0.9966912163202902,0.9964562870347355,0.0005339585835349837,0.99586343727773,0.9968180286751769,0.9957324149290607,0.9969677117454375,0.9971361722040243,0.996503552966286,0.0005863356395263096,3,0.9958353220840236,0.9968647930295458,0.9959663456589082,0.9969209603983098,0.9965980823853666,0.9964371007112309,0.0004531454183336886,0.9992679690716932,0.9992451103740135,0.9990392313851081,0.9993137210047125,0.9993594729377316,0.9992451009546519,0.00011017703237409163,2,0.999102128584337,0.9992508163813859,0.9992736922170689,0.9992107881824108,0.9991593178464812,0.9991993486423368,6.222694374335524e-05,0.9974767368841697,0.9980578975026847,0.9973964875419645,0.998149205986519,0.9982519280205655,0.9978664511871805,0.00035719390340303896,3,0.9974592625580945,0.9980863813185118,0.9975394066030681,0.9981205262526492,0.9979237410359589,0.9978258635536565,0.00027594546128256893
471.0401439666748,4.68332343067982,3.901917839050293,0.3868760014848121,32,20,"{'batch_size': 32, 'epochs': 20}",0.9960331935072041,0.9970774253944334,0.997214929802534,0.9980579862459732,0.9974655798342352,0.9971698229568761,0.0006601218980668988,1,0.9963510308337895,0.9971632096256806,0.9972495962841018,0.9981318342302814,0.9970552483350169,0.9971901838617742,0.000568040185657064,0.9962939392805001,0.9967431587616516,0.9971175083292779,0.9978474496958353,0.9973982218062705,0.9970800555747072,0.00053347998791686,1,0.9965091576120018,0.9969443430571544,0.9973140167148646,0.997781968432825,0.9968975634408501,0.997089409851539,0.00043002969971410476,0.9994509768037699,0.9989477296122612,0.9992679858172252,0.9993137210047125,0.9993594729377316,0.9992679772351402,0.00017117905140487212,1,0.9993937938212721,0.999107842408368,0.9994738557792939,0.9991593178464812,0.9991593178464812,0.9992588255403794,0.00014632423513323887,0.9977391582360867,0.9980117012523997,0.9982404021937843,0.9986854588891556,0.9984116282524482,0.9982176697647749,0.00032507218716328756,1,0.9978700927908636,0.9981345788518946,0.9983604871695266,0.9986453117497771,0.9981061742148336,0.9982233289553791,0.00026201505929946724
148.14171342849733,4.903977909205775,4.17657151222229,0.6065291849364711,64,10,"{'batch_size': 64, 'epochs': 10}",0.9960834612125238,0.9967595445106228,0.9973506303672575,0.9964641740995049,0.9958058854368489,0.9964927391253516,0.0005380064788807974,3,0.9961104873633801,0.9968567989549284,0.9974025974025974,0.9964867454487384,0.9953399075957228,0.9964393073530735,0.0006958850109229568,0.9926065960393816,0.9966682888481264,0.9969490510238461,0.9964997660271409,0.996050538137576,0.9957548480152143,0.0016008948108695827,4,0.9923070443889154,0.9969115871634332,0.9972297872738674,0.9964717388150844,0.9955031047762549,0.9956846524835109,0.0017862536848501078,0.9948757835018529,0.9991764840443783,0.9989248541690495,0.9992679690716932,0.9993823489042412,0.998325487938243,0.0017314225791584437,4,0.9944812362030905,0.9993766334776417,0.9992165026278617,0.9992107881824108,0.9991821935513387,0.9982934708084686,0.001907336418788026,0.9954792560801144,0.9979665509047706,0.9981371215671038,0.9978641020662242,0.997590911685791,0.9974075884608007,0.0009803198880081665,4,0.9952951950319091,0.9981151258296302,0.9983087260593319,0.9978469077140099,0.9972573496465377,0.9973646608562838,0.00109372970240409
256.40733976364135,23.51519545120331,1.5437495231628418,0.6194703241428783,64,20,"{'batch_size': 64, 'epochs': 20}",0.9972603990685357,0.9952364672364672,0.9975331201461854,0.9972604616122184,0.9973517190995845,0.9969284334325982,0.0008518227846002142,2,0.9973796284667116,0.9952021425111827,0.9975110887844866,0.997357064572107,0.9969073106155707,0.9968714469900117,0.0008591947529189122,0.9971549432860405,0.9951708905776214,0.9971736607644218,0.9971736078614881,0.9973046326626112,0.9967955470304366,0.0008140936588509038,2,0.9971455578328701,0.9951053335953804,0.9974169638094168,0.9971923651048418,0.996771219870568,0.9967262880426153,0.0008366074574105105,0.9992679690716932,0.9988791032826261,0.9990163559418964,0.9992908450382029,0.9993594729377316,0.9991627492544299,0.00018333902291231145,3,0.9991364421416234,0.9988333323801735,0.9993366007651967,0.9992165071086253,0.9991535989202668,0.9991352962631771,0.00016651557938184727,0.9982631747337629,0.9970544582714922,0.9982741870964056,0.9982746209307907,0.9983545865898807,0.9980442055244664,0.0004959569191090828,2,0.9982572623591526,0.997014431200621,0.9984230103361387,0.9982859199753173,0.9980291908257405,0.998001962939394,0.0005097157237448574
239.07902088165284,1.7949037259110479,3.0750441551208496,0.37844949887302015,32,10,"{'batch_size': 32, 'epochs': 10}",0.996895756773413,0.9968048201570203,0.9974885271353228,0.996374250336351,0.9963506146933376,0.996782793819089,0.0004159307337231827,2,0.9969982651570489,0.9967199087278951,0.9976025207781533,0.9965547335337368,0.9963790222789921,0.9968508900951653,0.00042759610752749627,0.9967244412832703,0.9966495713697451,0.9974544229401415,0.9966495086569958,0.9964248947122134,0.9967805677924731,0.0003515880671625691,2,0.9968273577224359,0.9966916547341625,0.9975994609315776,0.9964764182065764,0.996438983074641,0.9968067749338786,0.0004210543483947881,0.9991078373061262,0.9991078577147432,0.9994052384764954,0.9995424806698083,0.9992908450382029,0.9992908518410752,0.00016934139489992758,2,0.9991307232154091,0.9992450974224653,0.9994681368203732,0.9991478799940523,0.9992794152969838,0.9992542505498567,0.0001208619695787971,0.9980005712653527,0.9979550102249488,0.9984459629316452,0.9979558509484167,0.9978185639069408,0.9980351918554609,0.00021428168553158278,2,0.9980633551372504,0.9979809057080111,0.9985344573921341,0.9978496220418024,0.9978271111428367,0.9980510902844071,0.00025670067037245417
486.2746940135956,19.478197094869373,3.6809752941131593,0.4569850295207399,32,20,"{'batch_size': 32, 'epochs': 20}",0.9973061205853481,0.9977380217972445,0.9964869057395748,0.9975113587068198,0.9971244037702262,0.9972333621198427,0.0004257525892493795,1,0.997380436023285,0.9975733975859589,0.9967199648608409,0.9976871812735921,0.9970559707879272,0.9972833901063207,0.0003537618149643824,0.997248530677947,0.9972672481563284,0.9964998315426946,0.9975105287786616,0.9972110435189518,0.9971474365349169,0.0003405433605921841,1,0.9973982461558619,0.9973561314353633,0.9967056929743288,0.9973935789389947,0.9970987772750032,0.9971904853559105,0.00026656488983657113,0.999336596971222,0.9989248541690495,0.9992451103740135,0.9994509768037699,0.9994738527702796,0.9992862782176669,0.00019857691118635058,3,0.9994452641572018,0.9991993457510995,0.9992622542992273,0.9991307232154091,0.999405231673701,0.9992885638193277,0.00011977653770718992,0.9983203263365975,0.9983310852518232,0.9978641020662243,0.9984802257950247,0.9982977459414378,0.9982586970782215,0.0002075298642342255,1,0.998411782517039,0.9983857096734562,0.99798949051862,0.9984084304609837,0.9982292190284696,0.9982849264397137,0.00016241223289385637
154.84152393341066,0.6377699732362282,3.293411064147949,0.2027238833170823,64,10,"{'batch_size': 64, 'epochs': 10}",0.9958532841531307,0.9961450729927007,0.9968274256499212,0.9961469186749048,0.9961263408820024,0.9962198084705319,0.00032347278587052853,4,0.9959496774637076,0.9959926579565406,0.9968560456928968,0.9961114785504139,0.9962864691083514,0.9962392657543819,0.00032974293100236754,0.9920076367311795,0.9960131771047804,0.9966308538913637,0.9964248947122134,0.9920636406176884,0.994628040611445,0.0021260861987476435,4,0.9919607677981488,0.9960926898204041,0.9967150518011062,0.9960973874957301,0.9922462482978713,0.9946224290426521,0.0020710825533744384,0.9943725122386421,0.9989934804986846,0.9990621068283198,0.9994967287367891,0.9941666285400558,0.9972182913684982,0.0024146773537454275,4,0.9942181655972274,0.9992450974224653,0.9991364372029715,0.9991307232154091,0.9942296034496563,0.9971920053775459,0.0024238059800593304,0.9951123473323948,0.9975672434469761,0.9979435152179873,0.9978190122751927,0.9951455199102378,0.9967175276365576,0.0013027772655312337,4,0.9950831682941628,0.9976162267867593,0.997994938791365,0.9976188164889821,0.9952569735655709,0.996714024785368,0.0012693343390156383
238.14311771392823,32.31996870082852,1.6661698818206787,0.9330689536049437,64,20,"{'batch_size': 64, 'epochs': 20}",0.9964413623195018,0.9964411999543744,0.9962140218035853,0.9973521422538748,0.9966462858185801,0.9966190024299832,0.00039125884567923596,3,0.996691707022137,0.9960670314637483,0.9963391059891542,0.9975219541161827,0.9966234136603451,0.9966486424503135,0.0004897445202170695,0.9964623965859319,0.996406244150788,0.9962377868453562,0.9974356574637342,0.9967056621431913,0.9966495494378004,0.000420686712252909,3,0.996719731214495,0.9962705075291761,0.9963781340371171,0.9972485178027449,0.9966448763002859,0.9966523533767638,0.00034088420322791194,0.9992450931051837,0.9991764840443783,0.9991993594875901,0.9995196047032987,0.999336596971222,0.9992954276623346,0.00012478822363070724,1,0.9993080099280559,0.9993880713954831,0.9992450974224653,0.9991192853629802,0.9992851342231982,0.9992691196664365,8.825623945979667e-05,0.9978412582380555,0.997806967447173,0.9977044574639394,0.9984346971653166,0.9979896283096886,0.9979554017248345,0.0002564878440834464,3,0.9979981437852503,0.9977247878229045,0.9977899858376353,0.9983199807997805,0.9979524991218877,0.9979570794734917,0.0002075014814498337
