mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall
55.889124631881714,0.43334600745368185,2.6780996799468992,0.3267948528813609,100,10,"{'batch_size': 100, 'epochs': 10}",0.9986523415565455,0.9991389959944597,0.9992138659079849,0.9989705194197473,0.9991951333645297,0.9990341712486535,0.00020930010500298273,3,0.9987833525189282,0.9988722613733142,0.9993869968460753,0.9989705338717754,0.9991577095314526,0.9990341708283091,0.00021583427353478757,0.9991767100418505,0.9994740091934045,0.9995197475244127,0.999370990061643,0.9995081948463396,0.99940993033353,0.00012785138200238638,3,0.9992566713744147,0.9993110526029919,0.9996254842260246,0.9993710512021499,0.999485364333461,0.9994099247478084,0.00013185633830917746,0.9989025812204211,0.9991997988065571,0.9992226794695931,0.999245283018868,0.9994510395937694,0.9992042764218418,0.00017547211732060086,3,0.9990738676316737,0.9990397366134711,0.9994283329617497,0.999159673473121,0.9993539312994557,0.9992111083958942,0.00015390500982634124,0.9994509893629189,0.9997483701246712,0.9998169922679233,0.9994967287367891,0.9995653566363178,0.9996156874257242,0.00014278525695598306,3,0.9994395420257697,0.9995825159987876,0.9998227132873532,0.9995825183863478,0.9996168319436343,0.9996088243283785,0.00012316918238089003
104.00688581466675,0.5426303009604762,2.21247935295105,0.21776385915652685,100,20,"{'batch_size': 100, 'epochs': 20}",0.9998876951297121,0.9996443679107551,0.9999438475648561,0.9998876930276088,0.9998128217126814,0.9998352850691227,0.00010414719178673709,1,0.9999251293857802,0.9996303263422898,0.9999298087991689,0.9999251297361291,0.9998549388637502,0.9998530666254236,0.00011479741599253315,0.9999313736703649,0.9997827205672136,0.9999656864427134,0.9999313705305058,0.999885625400311,0.9998993553222217,6.362726232748586e-05,1,0.9999542485902847,0.9997741353529634,0.9999571069495321,0.9999542480669809,0.9999113589248695,0.999910219576926,7.01365835908508e-05,0.9999313736703649,0.9996112508575349,0.9999542491135766,0.9999542459736457,0.9998398828857679,0.9998582005001779,0.00013047915001551566,1,0.9999485299584236,0.9996226630838717,0.9999828423382462,0.9999656856577488,0.9998856273625097,0.99988106968016,0.00013331404143176025,0.9999313736703649,0.9999542491135766,0.9999771240334904,0.9999084961339617,0.9999313721004712,0.999940523010373,2.332899993429404e-05,1,0.999959967287555,0.9999256535340306,0.999931372885427,0.9999428107378558,0.9999370918116415,0.999939379251302,1.1776008882997892e-05
29.671596145629884,2.4335273734722613,2.671849584579468,0.29381394858050525,200,10,"{'batch_size': 200, 'epochs': 10}",0.9981844045970127,0.9986710590349268,0.9979410773780556,0.9980533458118859,0.9976977070659804,0.9981095187775721,0.00032312602480532595,4,0.9982639376327783,0.998306052353277,0.9979878522428428,0.9981609991436714,0.997983182266978,0.9981404047279095,0.00013499244960897314,0.9988913145352093,0.9991883209676129,0.998742598477401,0.9988112655449891,0.9985939804071742,0.9988454959864772,0.00019730586115435144,4,0.9989397667486847,0.9989654127774381,0.9987712670808162,0.9988770818987316,0.9987684553115008,0.9988643967634342,8.236951183905497e-05,0.9981953581871345,0.9986973810503222,0.9981264851032718,0.9981267419015855,0.9979893527086617,0.9982270637901951,0.00024449567780233423,4,0.9983434818868313,0.9984403654001063,0.998092474985151,0.9981213204433456,0.9980526414975815,0.9982100568426031,0.00015318192236020168,0.9995882420221892,0.999679743795036,0.9993594729377316,0.9994967287367891,0.9991993411721646,0.9994647057327821,0.00016971761664004022,4,0.9995367643274219,0.9994910126560561,0.9994509830834163,0.9996339887222775,0.9994852966407027,0.999519609085975,6.337449241082252e-05
56.950671434402466,16.618082081912895,1.644908332824707,0.712970180329867,200,20,"{'batch_size': 200, 'epochs': 20}",0.9987833639052147,0.9993261707782728,0.9995133455620859,0.9992700046794571,0.9988207767898923,0.9991427323429847,0.0002898286105880243,2,0.9989611702277003,0.9992138585506921,0.9995507763146811,0.9993355264081459,0.9988816254334286,0.9991885913869296,0.0002446854029928312,0.9992568795801942,0.9995882985293109,0.9997025852207733,0.9995539339593508,0.9992795965740815,0.9994762587727422,0.0001769820630742519,2,0.9993654350771483,0.9995196376695565,0.9997254617104879,0.9995940003545349,0.9993168012577717,0.9995042672138998,0.00014942097554108678,0.9988115372308818,0.9994511400279004,0.9997940786162083,0.9995196376695564,0.9990168507213572,0.9993186488531809,0.0003555919529747532,2,0.9989885078490648,0.9994567672504989,0.9998341150898067,0.9994854084713201,0.999005526756474,0.9993540650834329,0.00032042405847231817,0.9997026192382478,0.9997254946814594,0.9996111085693371,0.9995882326028275,0.9995424806698083,0.9996339871523361,6.938924384690921e-05,2,0.9997426468485677,0.9995825159987876,0.9996168319436343,0.9997026158368505,0.9996282697960631,0.9996545760847806,5.894671190706363e-05
55.64313788414002,0.750682306902892,2.3562285900115967,0.08693955808734052,100,10,"{'batch_size': 100, 'epochs': 10}",0.9990828435593156,0.9993823232134167,0.9990079736457904,0.9988769302760879,0.9986148806738419,0.9989929902736906,0.0002515213887024993,3,0.9991577055900273,0.9994010350862416,0.9990687967356412,0.9987459230801626,0.9989658544802834,0.9990678629944713,0.0002159292717420534,0.999439634962204,0.999622619932529,0.9993939463242273,0.9993139093445547,0.9991539182730786,0.9993848057673187,0.00015361035467977068,3,0.9994853761042971,0.9996340326740202,0.9994311213769721,0.9992338654347528,0.9993682085997959,0.9994305208379675,0.00013189593696866768,0.9992910720819612,0.9994511776812257,0.9991311704049203,0.9990397366134711,0.998765657858645,0.9991357629280447,0.00023230467346529185,3,0.9993253789026545,0.9995082932630459,0.999159774339394,0.9989711346098885,0.9991311356400158,0.9992191433509998,0.00018312402161975387,0.9995882420221892,0.9997941210110945,0.9996568605023562,0.9995882326028275,0.9995424806698083,0.9996339873616552,8.80063349302699e-05,3,0.9996454245469155,0.9997598037253298,0.9997026158368505,0.9994967344931316,0.9996053940912054,0.9996419945386867,8.944918646418794e-05
104.34296288490296,3.280160122978491,2.0999803066253664,0.23522481332377873,100,20,"{'batch_size': 100, 'epochs': 20}",0.9995133455620859,0.9998128252161869,0.9996069329539924,0.9998128217126814,0.9990266729059429,0.9995545196701778,0.00028861959956703035,1,0.9995788527950136,0.9998783352518928,0.9995741733816249,0.9998315419062905,0.9992559767527831,0.9996237760175211,0.00022258566211245674,0.999702694049307,0.9998856227839414,0.9997597666304411,0.999885625400311,0.9994054968674257,0.9997278411462853,0.00017626591453732905,1,0.9997427012933547,0.9999256556598917,0.9997397598355053,0.9998970628602799,0.9995454766349262,0.9997701312567916,0.00013597352475707927,0.9994512655188971,0.9998856227839414,0.9999084689137548,0.9998398828857679,0.9989486675503954,0.9996067815305512,0.0003688910962161396,1,0.9995312437475348,0.9998970646262588,0.9998512747470241,0.9998627551895694,0.9992569687755417,0.9996798614171858,0.00024937333207212376,0.9999542491135766,0.9998856227839414,0.9996111085693371,0.9999313721004712,0.9998627442009425,0.9998490193536537,0.0001232761137592199,1,0.9999542483286342,0.9999542483286342,0.9996282697960631,0.999931372885427,0.999834151139782,0.9998604580957082,0.00012427838541570414
30.703392791748048,1.039832969854497,2.693867826461792,0.22367035721712777,200,10,"{'batch_size': 200, 'epochs': 10}",0.9982779919889192,0.9981656871186314,0.9975667278104294,0.9986335985025737,0.9982779597566682,0.9981843930354444,0.0003467452346111267,4,0.9982592582193897,0.9979972110696204,0.9977772786403496,0.9986289382928644,0.9985727855949612,0.998247094363437,0.00032716845762167154,0.99894835509019,0.99887971832918,0.9985134362492852,0.9991654758502428,0.9989481386627641,0.9988910248363323,0.00021193068885169916,4,0.9989368512506288,0.9987769960966745,0.9986422248075533,0.9991625293329104,0.9991281055878427,0.998929341415122,0.0001997925130648418,0.9983549249434506,0.9983319242282294,0.9982623010792024,0.998628916158223,0.9985371428571429,0.9984230418532498,0.00013724663928047688,4,0.9983947168474753,0.9980811074751144,0.9982969384897616,0.9987428930601983,0.9988511331485239,0.9984733578042146,0.0002851427573179348,0.9995424911357658,0.9994281139197072,0.9987646978084824,0.9997026124353754,0.9993594729377316,0.9993594776474124,0.00031928338958484763,4,0.9994795747382147,0.9994738557792939,0.9989877500600487,0.9995825183863478,0.999405231673701,0.9993857861275213,0.00020691398647622398
50.63427963256836,8.301247341854621,1.553726863861084,0.48078622376126956,200,20,"{'batch_size': 200, 'epochs': 20}",0.9992513008647474,0.9994571931269419,0.999157713472841,0.9993261581656527,0.9987833411324286,0.9991951413525223,0.00022802223402964048,2,0.999143667349861,0.999447829220129,0.9992466144444132,0.9993121294506863,0.9990407247441543,0.9992381930418487,0.0001395805680293539,0.9995425853078401,0.9996682567463996,0.9994854378923537,0.9995883738480185,0.9992567776164287,0.9995082862822082,0.00013925490917840995,2,0.9994768723254025,0.9996625544059528,0.9995397593598938,0.9995797971020294,0.9994139491536568,0.9995345864693871,8.524181749760256e-05,0.9993368851896737,0.9998169420163837,0.9991997988065571,0.9992456108266277,0.9989255423724939,0.9993049558423472,0.0002904078992721464,2,0.9991769641407848,0.9997426056317887,0.9992512531507382,0.9992513130597293,0.9991768653431728,0.9993198002652427,0.00021400286568330355,0.9997483701246712,0.9995196156925541,0.9997712403349042,0.9999313721004712,0.9995882326028275,0.9997117661710858,0.0001451110875762501,2,0.999776960602092,0.9995825159987876,0.9998284322135675,0.9999084971805694,0.9996511455009207,0.9997495102991873,0.00011817084755102055
55.21080684661865,0.9311675456487104,2.3906031131744383,0.1956539754897142,100,10,"{'batch_size': 100, 'epochs': 10}",0.9989705386890279,0.9989705386890279,0.9983715793808258,0.9990079550772111,0.998727187646233,0.9988095598964651,0.00024074929314170019,3,0.9988862996134804,0.9988395054795931,0.9986897642511535,0.9989518163058075,0.9989518163058075,0.9988638403911685,9.682833286172293e-05,0.9993711051397862,0.9993710763741981,0.999005384641767,0.9993939047401224,0.9992225372724778,0.9992728016336703,0.00014698695173212588,3,0.9993196501057686,0.9992910801879782,0.9991996752968348,0.9993596780095134,0.9993596377379204,0.9993059442676031,5.911376960650504e-05,0.9990855052583447,0.9991311505396012,0.9985145233905433,0.9991996524204797,0.9988114285714286,0.9989484520360795,0.00025390291897771925,3,0.9990169350091163,0.9989655428613885,0.9987942857142857,0.9990512442417384,0.9991140021949881,0.9989884020043034,0.00010839036999157577,0.9996568683518243,0.9996111174654009,0.9994967287367891,0.9995882326028275,0.9996339845358466,0.9995973863385377,5.5284401892510016e-05,3,0.9996225487112326,0.9996168297523119,0.9996053940912054,0.9996683022795639,0.9996053940912054,0.999623693785104,2.3272737320254947e-05
117.47575144767761,21.422603490597087,1.9441039085388183,0.5621740615869151,100,20,"{'batch_size': 100, 'epochs': 20}",0.9998876951297121,0.9998876951297121,0.9996630853891364,0.9999064108563407,0.9989330837622836,0.999655594053437,0.0003722171755220436,1,0.9999064117322253,0.9999298087991689,0.9996630822360109,0.9998923739956856,0.9991577095314526,0.9997098772589087,0.00029236269048884774,0.9999313783796149,0.9999313705305058,0.9997940927497769,0.9999428081212467,0.999348444840712,0.9997896189243713,0.00022729310514770933,1,0.9999428110649151,0.9999571081760396,0.9997940939274867,0.9999342317843489,0.9994855231943294,0.999822753629424,0.0001785710255935628,0.999862766176437,0.9999771224634532,0.9999084751967783,0.9999771224634532,0.9987205556444059,0.9996892083889055,0.0004862668828368796,1,0.9999313740628271,0.9999485302527736,0.9999141954969797,0.9999428097566555,0.9990457797179622,0.9997565378574395,0.0003555725138861764,1.0,0.9998856227839414,0.9996797364688658,0.9999084961339617,0.9999771240334904,0.9998901958840518,0.00011336880071325875,1,0.9999542483286342,0.9999656862464756,0.9996740212057784,0.9999256539592126,0.9999256539592126,0.9998890527398627,0.00010866555875483512
