mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_tol,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
26.03882555961609,2.1689017930753205,0.06262087821960449,0.009885680034365869,1,0.001,"{'C': 1, 'tol': 0.001}",0.9985587541646389,0.9990079736457904,0.9988395163403586,0.9988394946186242,0.9988207767898923,0.9988133031118609,0.0001443057639530387,2,0.9988488643063705,0.9987833525189282,0.9989518114009228,0.9988348315185094,0.998923739956856,0.9988685199403176,6.125595646490934e-05,0.9995653665789774,0.9996568683518243,0.9996111085693371,0.9995424806698083,0.9995424806698083,0.9995836609679511,4.4359915359660086e-05,3,0.9995996728755497,0.9995138884917389,0.9996225508698486,0.999599675164991,0.999599675164991,0.9995870925134238,3.765909075729923e-05,0.9986744069113681,0.9991311902693311,0.9989712404553975,0.9990396927016645,0.9990168507213572,0.9989666762118237,0.00015514892240768536,2,0.998994073032584,0.9989996970511069,0.9990968848242355,0.9989769499391313,0.9990854425314951,0.9990306094757105,5.0137653247615124e-05,0.9991196881180762,0.9993939601843276,0.9992910720819611,0.9992910234419669,0.9992795965740815,0.9992750680800826,8.810161627552881e-05,2,0.9992967812017609,0.9992567266240524,0.9993596487215843,0.9992882155363396,0.9993424926959515,0.9993087729559378,3.74181633119941e-05
25.39475049972534,1.5061216203889327,0.06562113761901855,0.011692118657135965,1,0.0001,"{'C': 1, 'tol': 0.0001}",0.9985587541646389,0.9990828435593156,0.9988395163403586,0.9988582124473561,0.9988769302760879,0.9988432513575514,0.00016716167625188024,1,0.9988348260662043,0.9988395054795931,0.998928414333979,0.9988441903014932,0.9989752132632672,0.9988844298889074,5.70512377476211e-05,0.9995653665789774,0.9997026192382478,0.9995882326028275,0.9995653566363178,0.9995424806698083,0.9995928111452358,5.677832575076704e-05,1,0.9995996728755497,0.9995596401631047,0.9995939562387766,0.999639707648492,0.999639707648492,0.999606536914883,3.0348933789942663e-05,0.9986744069113681,0.999176917097261,0.9989940557841792,0.9990397146580698,0.9990853797960397,0.9989940948493835,0.00017090258160028268,1,0.998976944091995,0.9990225834662276,0.9990968590128326,0.9989484452420004,0.9991083217586638,0.9990306307143438,6.344060115419442e-05,0.9991196881180762,0.9994396990383406,0.9992910558693714,0.9993024665241107,0.9993138779617602,0.9992933575023318,0.0001020649413230203,1,0.9992882114669419,0.9992910396560399,0.9993453458089268,0.9992939568999277,0.9993739440666193,0.9993184995796911,3.4838402562991325e-05
33.553350877761844,4.351057719194278,0.07812047004699707,0.013974092140252505,10,0.001,"{'C': 10, 'tol': 0.001}",0.9983528619024445,0.9988956687755025,0.9986523415565455,0.9988394946186242,0.9987459054749649,0.9986972544656163,0.00019109726694810947,4,0.9984791906486603,0.998680405424376,0.9987739936921507,0.998792716995082,0.9988722666504448,0.9987197146821426,0.0001348663635482129,0.9994967402493423,0.9995653665789774,0.9996111085693371,0.9995653566363178,0.9995424806698083,0.9995562105407567,3.7165851420620504e-05,5,0.9993366007651967,0.9994852936971353,0.9996282697960631,0.999639707648492,0.9996454265747063,0.9995470596963187,0.0001207996411006751,0.9984917388422953,0.9990854216206329,0.9987429146096178,0.9990168731995062,0.9989254932443246,0.9988524883032752,0.0002138955884541642,4,0.9988053729637039,0.9989026000377231,0.9988742213840791,0.9988856506086062,0.9989769967138162,0.9988889683415856,5.5048133062206665e-05,0.9989939867846446,0.9993253364741398,0.9991768229940777,0.9992910396560399,0.9992338917157396,0.9992042155249283,0.00011664978728650632,4,0.9990709162481025,0.9991938619159787,0.9992511033363062,0.9992625368731565,0.9993110998676512,0.999217903648239,8.241744967660621e-05
30.998583459854125,0.9034301882581964,0.05937137603759766,0.006247115161352919,10,0.0001,"{'C': 10, 'tol': 0.0001}",0.9985213192078763,0.9988956687755025,0.998802081383596,0.998727187646233,0.9986897519887693,0.9987272018003954,0.000124722254770815,3,0.9987646348653733,0.9986944436645422,0.998895658440258,0.9987318849056869,0.998858228475969,0.9987889700703658,7.611214705067271e-05,0.9997026192382478,0.9995653665789774,0.9995882326028275,0.9995653566363178,0.9995196047032987,0.9995882359519339,6.138445371734495e-05,2,0.9997598037253298,0.9994738557792939,0.9996282697960631,0.999639707648492,0.999639707648492,0.9996282689195342,9.10016615844506e-05,0.9984920489855602,0.9990854216206329,0.9989483791321841,0.998879846378932,0.998879795162544,0.9988570982559706,0.00019736126960801206,3,0.9987316967269777,0.9989311353971375,0.9990226560892527,0.9988114489465895,0.9989655724213606,0.9988925019162636,0.00010601872108293865,0.9990969674108112,0.9993253364741398,0.9992682034394438,0.999222483935146,0.9991995975118916,0.9992225177542865,7.608823612424796e-05,3,0.9992454857756919,0.9992024218930902,0.9993253711887761,0.9992254066615026,0.9993025263410646,0.9992602423720249,4.648481140400579e-05
34.66213850975036,6.447213348775034,0.07187142372131347,0.01593345412086673,100,0.001,"{'C': 100, 'tol': 0.001}",0.9987646464268334,0.9984651667727323,0.9980346647699622,0.9987459054749649,0.9982218062704726,0.998446437942993,0.0002868116961645436,5,0.9989143760938128,0.9982966935264995,0.9981329140578937,0.9987599612546384,0.9983154190629051,0.9984838727991499,0.0002993802603374309,0.9996568683518243,0.999679743795036,0.9995882326028275,0.9994509768037699,0.9994967287367891,0.9995745100580493,8.871948493847774e-05,4,0.9997083330950434,0.9994910126560561,0.9996454265747063,0.9994910155669171,0.999599675164991,0.9995870926115428,8.570015530840785e-05,0.9988343123585747,0.9984463889967785,0.99801292739191,0.9990167607984817,0.9983320004569862,0.9985284780005463,0.00035863329601095774,6,0.9989656374473532,0.9984289574561679,0.998075748145695,0.9989939695332819,0.9983435954260387,0.9985615816017072,0.0003609326068715757,0.9992454210779045,0.9990626857482511,0.9987999588557323,0.9992338216291011,0.998914025080305,0.9990511824782586,0.00017501055885977288,5,0.9993368472805021,0.9989597027722207,0.9988599706849605,0.9992424307395876,0.9989712404553975,0.9990740383865336,0.000182696210972745
32.96751961708069,1.5264197094173508,0.06562237739562989,0.006249523288361641,100,0.0001,"{'C': 100, 'tol': 0.0001}",0.9986523415565455,0.9988956687755025,0.9868041777411747,0.9976977070659804,0.9980533458118859,0.9960206481902178,0.004627726590285516,6,0.9987599554519846,0.9986195730503225,0.986911680751701,0.9975199225092769,0.998390289326776,0.9960402842180123,0.004584595886896006,0.9995882420221892,0.9997026192382478,0.985885528663586,0.9985588141098961,0.9986960699089537,0.9964862547885746,0.005320178652156282,6,0.999593953916629,0.9995653591220254,0.9857884683571813,0.9984272952910361,0.999033501469764,0.9964817156313271,0.005363530791666488,0.9987657424973143,0.998948523361068,0.9979622554127591,0.9986273478071881,0.9989245835621453,0.9986456905280949,0.00036092146978703566,5,0.9988913018630701,0.9987485714285714,0.9981932420302864,0.9985415069950468,0.9989992222527221,0.9986747689139394,0.0002853875179400799,0.9991768229940777,0.999325429038565,0.9918871333387035,0.9985930797826709,0.9988103136653779,0.9975585557638791,0.002847553339670414,6,0.9992425043663191,0.9991567983490397,0.9919520749950367,0.9984843978770132,0.9990163615671875,0.9975704274309193,0.0028215019250144467
25.610082340240478,1.6730552041004698,0.062497854232788086,0.009881966984010004,1,0.001,"{'C': 1, 'tol': 0.001}",0.9990641260809344,0.9990454086025531,0.9989331037322652,0.9990266729059429,0.998727187646233,0.9989592997935859,0.00012450276811956963,1,0.9989518114009228,0.998928414333979,0.9989611702277003,0.9989330987398398,0.9990173277866946,0.9989583644978273,3.1820922282133765e-05,0.9996111174654009,0.9996111174654009,0.9995882326028275,0.9996339845358466,0.9995424806698083,0.9995973865478568,3.103204495994688e-05,1,0.9996111107933912,0.9996111107933912,0.9996282697960631,0.9995882373125622,0.999599675164991,0.9996076807720797,1.3338484650445944e-05,0.9992453865678809,0.9992225372724778,0.9991082656910941,0.9991768418164357,0.9989026564857574,0.9991311375667292,0.0001234684947453698,2,0.9991082911772271,0.9990797370677337,0.9991026007430694,0.9991082758857222,0.9991996707216684,0.999119715119084,4.134103856514479e-05,0.9994282185577386,0.999416789598271,0.9993481915173417,0.999405360900192,0.999222466154409,0.9993642053455905,7.603027771355325e-05,1,0.9993596377379204,0.9993453532948169,0.9993653661437132,0.9993481989708405,0.999399632918413,0.9993636378131407,1.9428416270033903e-05
24.68138642311096,1.3852156612801663,0.06249699592590332,0.017115502976839777,1,0.0001,"{'C': 1, 'tol': 0.0001}",0.9989705386890279,0.9990454086025531,0.9989518212106465,0.9990266729059429,0.9987459054749649,0.998948069376627,0.00010681070088557175,2,0.9988722613733142,0.9989096966804242,0.9989752084678665,0.9989377781313318,0.9990313659611704,0.9989452621228214,5.470041098588672e-05,0.9995196156925541,0.9996111174654009,0.9995882326028275,0.9996339845358466,0.9995424806698083,0.9995790861932875,4.242685947151488e-05,2,0.9995310453685011,0.9995825159987876,0.9996282697960631,0.9995882373125622,0.999599675164991,0.9995859487281811,3.1657188781946576e-05,0.9992224661544091,0.9992225372724778,0.9991311108062377,0.9991768418164357,0.9989254932443246,0.9991356898587769,0.00011042614438503388,1,0.9990910857809231,0.9990854216206329,0.9991197334049741,0.9991139870013319,0.999216807203087,0.9991254070021898,4.752552959517178e-05,0.9993710188351269,0.999416789598271,0.9993596194309762,0.999405360900192,0.9992338917157396,0.9993573360960613,6.522583343502183e-05,2,0.9993110171502411,0.999333906992833,0.9993739369077057,0.999351055892098,0.9994082045153709,0.9993556242916497,3.341359076902124e-05
30.099686431884766,1.191699364735108,0.0656217098236084,0.011691519889682494,10,0.001,"{'C': 10, 'tol': 0.001}",0.9987646464268334,0.9988956687755025,0.9986897765133081,0.9988207767898923,0.9984838558727188,0.9987309448756511,0.0001407745289309574,4,0.9986570083574323,0.9987552760385958,0.9987459172118184,0.9987833582120981,0.9988863048249206,0.998765572928973,7.371722506585532e-05,0.9994967402493423,0.9996111174654009,0.9994281008372604,0.9996568605023562,0.9995196047032987,0.9995424847515316,8.184375079558257e-05,3,0.9994910126560561,0.9996053918344705,0.9994967344931316,0.9996225508698486,0.9996111130174199,0.9995653605741854,5.8657769666006626e-05,0.9989939867846446,0.999039780521262,0.9989710522705446,0.9989027819050449,0.9986286654629397,0.9989072533888871,0.00014614215456691123,5,0.998868351565447,0.9988741892162185,0.9989711346098885,0.9988913398786189,0.9990283493369914,0.9989266729214329,6.28001258162876e-05,0.9992453002790102,0.9993253673317706,0.9991995242887202,0.9992796789426143,0.9990739364560348,0.99922476145963,8.595860754228518e-05,4,0.9991795851044672,0.9992396567593371,0.9992338654347528,0.9992568116074594,0.9993196462160324,0.9992459130244098,4.5031191173353125e-05
30.390307903289795,1.4156477089278825,0.06874704360961914,0.01249927305467149,10,0.0001,"{'C': 10, 'tol': 0.0001}",0.9989143862538838,0.9989705386890279,0.9985587541646389,0.9988394946186242,0.9986523163313056,0.9987870980114961,0.00015678341556078472,3,0.9987786731055395,0.9987459172118184,0.9987038024913197,0.9988114345610497,0.9989845720462511,0.9988048798831957,9.665636887947811e-05,0.9995882420221892,0.9995424911357658,0.9993594729377316,0.9996111085693371,0.9995882326028275,0.9995379094535704,9.196138250413535e-05,4,0.9995825159987876,0.9994910126560561,0.9994567020096307,0.9995653616077045,0.9996225508698486,0.9995436286284056,6.088997907168007e-05,0.9990854425314951,0.9991996341184541,0.9988796158682977,0.9989712404553975,0.9987657142857143,0.9989803294518718,0.00015193998921335603,3,0.9989255423724939,0.9989768329837037,0.9989596730400984,0.9989826245999085,0.9991368617206747,0.9989963069433758,7.303664068269538e-05,0.9993367790330696,0.9993710332208816,0.9991194867865841,0.9992910720819611,0.999176804170859,0.9992590350586712,9.575982864220518e-05,3,0.9992539212015014,0.9992338566740231,0.9992081257164748,0.9992739081465218,0.9993796472851707,0.9992698918047382,5.904411394722031e-05
